# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Apr 28 12:19:14 PDT 2020 [seed=1588101533653]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	clock.rate	meanRate	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
10220000	-870.37289968949	-24.880712664518935	-845.4921870249711	0.46726802903534337	0.6148170064101218	2.1805418902507023	1.0	1.0	8.933766293325599E-4	-3.516702355983389E-4	-3.516702355983389E-4	7.429411887769175E-4	0.4316592984968848	1375.6785811675127	651.1756489678669	651.1756489678669	1654.234699131026	14866.323258221144	-553.0716057458986	0.0	-292.4205812790725	-14.156502186231833
10230000	-868.3026409073858	-17.494891176890555	-850.8077497304953	0.20148665293136425	0.45208050981465286	0.23628914124412306	1.0	1.0	0.0010130715130458755	1.0584851440714525E-4	1.0584851440714525E-4	0.001044032052837997	-0.1029219010188862	997.6653335482082	-101.14765456149566	-101.14765456149567	968.079788569416	17874.966854497263	-550.7351541215643	0.0	-300.072595608931	-8.113411192903206
10240000	-869.3246674177592	-26.765885516922026	-842.5587819008372	0.16038696629950555	0.6453552290780586	7.130011728311904	1.0	1.0	0.0012806997716231202	-1.7882996377602273E-4	-1.7882996377602273E-4	0.0014826695326490686	0.12977601697625632	794.198876892662	95.79110736288987	95.79110736288989	686.0128287943409	17220.778537595863	-548.1676654143918	0.0	-294.39111648644536	-8.329629069115786
10250000	-851.3617828498091	-15.82944251280896	-835.532340337	0.27709948432290504	0.38316486937869443	4.471344428472615	1.0	1.0	5.4491825506164E-4	8.056437628814424E-5	8.056437628814424E-5	9.200424520806101E-4	-0.11378196696716338	1859.207564763285	-162.8032462052414	-162.8032462052414	1101.162386254157	22328.43226989303	-537.7032742448371	0.0	-297.8290660921629	-1.5222497522326872
10260000	-858.2301937246563	-15.807407044407775	-842.4227866802485	0.18137327940947903	0.48546381053239707	-0.585714347671578	1.0	1.0	8.035193799372176E-4	-4.59060475841233E-5	-4.59060475841233E-5	0.0013242841850986031	0.044502163834442936	1246.9946556859468	43.22682143697444	43.22682143697443	756.623377215058	20167.321657007888	-545.7247720022337	0.0	-296.6980146780147	-7.391072820936767
10270000	-875.6171414027086	-16.732374887053865	-858.8847665156547	0.33788770955559905	0.5738143952490521	4.586583882519033	1.0	1.0	7.740487400000637E-4	-2.1045854410646066E-4	-2.1045854410646066E-4	7.000115735982324E-4	0.2859102975510364	1406.9162553287745	422.98950180808134	422.98950180808134	1555.7196420696375	17765.06624318821	-555.2428986854092	0.0	-303.64186783024553	-5.317719465152136
10280000	-870.8618682275704	-29.097870368460153	-841.7639978591103	0.31726040205636985	0.7497281335409487	3.736433401920746	1.0	1.0	9.44138032142447E-4	-4.845672833943337E-6	-4.845672833943337E-6	9.609803961864258E-4	0.005087203117781067	1059.1945735265701	5.340910585861958	5.340910585861959	1040.630885160465	15733.796966481827	-549.7864116475662	0.0	-291.9775862115441	-11.765740471375356
10290000	-861.325139578874	-22.874181246513366	-838.4509583323606	0.34911596858104205	0.5401181611100819	4.910422308531017	1.0	1.0	0.001071714185632453	-1.0918661356838538E-4	-1.0918661356838538E-4	0.0011682021981338742	0.09758226566771291	942.0551281352291	88.04966246436516	88.04966246436516	864.2458010121148	15507.805199838123	-544.7926343250917	0.0	-293.65832400726885	-6.037768001096877
10300000	-858.443450376191	-12.532661193843293	-845.9107891823477	0.4327188947864877	0.3418740636842904	2.429479077175163	1.0	1.0	8.157613372222453E-4	1.0510155707237706E-4	1.0510155707237706E-4	8.688368818243746E-4	-0.12484135302226092	1245.2565061650673	-150.6363282802171	-150.63632828021713	1169.186223449542	17698.366717521716	-544.9347557943369	0.0	-300.9760333880108	-3.284377568770048
10310000	-855.1204357918167	-21.711176650773155	-833.4092591410435	0.2061072851724983	0.534138334511767	0.4236453169657338	1.0	1.0	0.00129438641471484	-2.9585266856967194E-4	-2.9585266856967194E-4	0.001305484070718381	0.22759238627344805	814.7705474805801	184.64571583125965	184.64571583125965	807.8443478734256	18218.604620357946	-539.7290970539409	0.0	-293.6801620871026	-17.05595215290754
10320000	-874.7588397507692	-15.341852152683398	-859.4169875980858	0.3006931543820237	0.5431632555104555	1.6081863105117085	1.0	1.0	7.363255616088813E-4	8.800299606435814E-5	8.800299606435814E-5	9.015770478709814E-4	-0.10800928615947795	1374.1254694639244	-134.12847916518066	-134.12847916518066	1122.2598339358835	17127.23112899035	-556.5621519194893	0.0	-302.85483567859643	-7.393949915193052
10330000	-858.3286149098998	-18.174127285816557	-840.1544876240832	0.6099829606543524	0.3843170938313886	-0.041831247774155755	1.0	1.0	7.846043382517146E-4	-9.565325137967176E-5	-9.565325137967176E-5	7.851541811364128E-4	0.12187002786242215	1293.7428087070405	157.61325491864974	157.61325491864974	1292.836801587563	12230.255247367	-548.7207819845482	0.0	-291.43370563953505	-11.738730432697247
10340000	-864.2733108741511	-21.916390915215374	-842.3569199589357	0.7258353727506339	0.4402139024185522	-0.11615502113621894	1.0	1.0	5.896812905756091E-4	-3.936262046234401E-5	-3.936262046234401E-5	7.121447028758697E-4	0.0607422960645483	1702.1114733173006	94.08139615196781	94.08139615196781	1409.4091920308053	12762.946429576288	-548.2522263009743	0.0	-294.10469365796143	-11.238628176963598
10350000	-862.9428085912594	-20.211785905119804	-842.7310226861397	0.44729856626033493	0.5262206216745093	3.936880450597324	1.0	1.0	0.0011881186989344645	5.276969286919929E-5	5.276969286919929E-5	9.343808659110689E-4	-0.05008327069409597	843.7832368629847	-47.65314004372643	-47.65314004372644	1072.9186332244267	13453.390199997373	-552.3393807598275	0.0	-290.3916419263122	-10.040877290766414
10360000	-859.7503837916853	-12.736380139313368	-847.0140036523719	0.24544541768232753	0.42202561291744767	5.075978047532429	1.0	1.0	0.0011224226533509403	-9.2772772458193E-5	-9.2772772458193E-5	8.864933780644265E-4	0.09300463139423588	898.7036490959861	94.05059440711388	94.05059440711388	1137.8825373709437	21739.577878959804	-550.4818339436927	0.0	-296.53216970867925	0.8699508498665358
10370000	-864.1928351782018	-9.278452350328582	-854.9143828278732	0.23542919910051416	0.3913741012556132	0.26994470259269027	1.0	1.0	0.001502144258945107	1.6579308800996796E-4	1.6579308800996796E-4	9.541690539769061E-4	-0.13848346959001104	678.7315129615101	-117.93402122459729	-117.9340212245973	1068.5241166760115	21198.34709227407	-560.6131976704894	0.0	-294.3011851573838	-4.858633070851358
10380000	-854.3131139578878	-20.226276768265706	-834.0868371896221	0.15737007187922541	0.48103596228150974	0.742797021083371	1.0	1.0	7.977052522655082E-4	-6.425284281097186E-5	-6.425284281097186E-5	9.755855445816784E-4	0.07283471803764026	1260.2815204059336	83.00314706173418	83.00314706173418	1030.4920913850262	19357.114229685754	-544.5776420902926	0.0	-289.50919509932953	-11.525840381973977
10390000	-875.3989738909368	-21.110088391508782	-854.288885499428	0.20756954250111148	0.5220473500611231	0.6570812809136304	1.0	1.0	5.098541789491591E-4	-1.9873462082721556E-4	-1.9873462082721556E-4	9.121978895285975E-4	0.29141104436798965	2143.3600986564256	466.9599232714672	466.9599232714671	1197.9868796425244	18114.668280534665	-558.5394731129248	0.0	-295.74941238650325	-13.078349493900195
10400000	-865.988690676422	-17.610471860372584	-848.3782188160494	0.3577884033298781	0.4131005825735144	0.9566356455438805	1.0	1.0	8.865144875532601E-4	1.6542382409885282E-4	1.6542382409885282E-4	0.0010522353691692493	-0.1712768588731455	1162.104368029963	-182.69652797669443	-182.6965279766944	979.0797653198629	14999.784190963786	-547.7612334900298	0.0	-300.61698532601963	-12.996827356283427
10410000	-878.055811658428	-25.063202687156572	-852.9926089712714	0.18654326178277625	0.5960138941668612	4.237060500010768	1.0	1.0	9.394119229344217E-4	-3.3316412645525304E-5	-3.3316412645525304E-5	7.659725756564466E-4	0.03927566871392733	1066.1403553917937	46.37238087517561	46.372380875175594	1307.5467623867057	16723.32795803515	-557.6359906339263	0.0	-295.356618337345	-15.870841110892187
10420000	-858.980603189873	-19.721575259566734	-839.2590279303063	0.1958435703231244	0.6270261939191206	0.18765954050769387	1.0	1.0	0.0029550386035358815	-0.0013128988943452563	-0.0013128988943452563	0.003286703293241685	0.42127865309453333	411.4225635284164	164.3459054779451	164.34590547794508	369.9054794791187	14987.185510436702	-555.1942852663337	0.0	-284.06474266397254	-15.648231191401159
10430000	-874.5683585781433	-23.289303439961067	-851.2790551381822	0.5747310060012204	0.5341443292055664	-1.7382516487886557	1.0	1.0	6.602947351055896E-4	9.146866615804258E-6	9.146866615804258E-6	7.682977651904736E-4	-0.012842176777774673	1514.7250092006889	-18.033356657423962	-18.033356657423962	1301.7933853549912	13476.126089663003	-558.0841719478558	0.0	-293.1948831903264	-13.815552991632337
10440000	-876.7289703307284	-26.642435265128338	-850.0865350656001	0.16843843629592886	0.5579257890033006	1.5059815690844485	1.0	1.0	9.371567634664165E-4	-2.1797803303625049E-4	-2.1797803303625049E-4	0.0010330935912250651	0.2215321557619734	1122.1274184004005	236.76376424803289	236.76376424803289	1017.9225856759243	17461.368289131744	-553.7439922398532	0.0	-296.3425428257468	-16.152394369572193
10450000	-876.3075227618064	-25.62132796046099	-850.6861948013453	0.2141011856147635	0.46404772387574045	3.7859002642672817	1.0	1.0	8.722902425261515E-4	-1.811038241835128E-4	-1.811038241835128E-4	0.0010172778496135247	0.19225485668482017	1190.4071586049831	211.92566892191343	211.92566892191343	1020.7442828710955	18393.5219905818	-555.4215252885435	0.0	-295.2646695128018	-10.541628539367451
10460000	-871.2288256767193	-13.258560668275237	-857.9702650084441	0.1385576924960552	0.3341388186867544	0.8672809580506644	1.0	1.0	7.609600520454366E-4	5.710093124652354E-5	5.710093124652354E-5	0.0013990033641804569	-0.05534174928557469	1318.1665916923448	-53.801543191986184	-53.8015431919862	716.9904975935259	22888.502146593473	-564.8911487242805	0.0	-293.07911628416366	-3.0958099026120056
10470000	-882.6597687165629	-30.731436776098	-851.9283319404649	0.4351375181924253	0.8058271323013073	1.6056937861636156	1.0	1.0	9.688959455938085E-4	-2.96153859699987E-4	-2.96153859699987E-4	5.796296283971871E-4	0.3951878095847271	1223.1216467452573	624.9373372577066	624.9373372577065	2044.5428363910971	15931.28102524842	-548.611130280665	0.0	-303.3172016598	-21.121000693387472
10480000	-875.3639901838555	-23.368209873950082	-851.9957803099055	0.33935870337649293	0.47896751774227725	0.28340282017274365	1.0	1.0	5.939063015640213E-4	2.4081741414721877E-4	2.4081741414721877E-4	0.001148882616251227	-0.29153526304880933	1840.1683627225964	-385.71789705753025	-385.7178970575303	951.2613134714843	16634.75305531954	-558.2443610477891	0.0	-293.7514192621164	-12.261645367901822
10490000	-878.7291409021019	-26.22859839004441	-852.5005425120575	0.27339962851330285	0.4688651068231409	2.076554613083929	1.0	1.0	9.193972397908228E-4	2.032089877412802E-4	2.032089877412802E-4	9.121430818598609E-4	-0.22190129175075624	1143.9998991358289	-254.86249482428747	-254.8624948242875	1153.097984848889	15872.388821268698	-553.8728160171042	0.0	-298.6277264949532	-12.365089012064598
10500000	-854.4976316049914	-4.577582785580787	-849.9200488194106	0.3059403469703272	0.2858015280764319	1.2286815975709002	1.0	1.0	8.881792770460838E-4	1.0738671783371528E-4	1.0738671783371528E-4	8.063644328435585E-4	-0.12689209537838306	1144.3242762225611	-152.39415722695128	-152.39415722695128	1260.428990868972	19866.459316171655	-557.8251404957441	0.0	-292.09490832366646	4.804907037414352
10510000	-863.2981454225408	-12.029900225851161	-851.2682451966896	0.1696516718384875	0.43726955556267344	2.779093100956148	1.0	1.0	8.368757106839161E-4	-3.9881568369749246E-4	-3.9881568369749246E-4	0.0013459840771355364	0.37576972434007583	1391.3886629059311	412.26908275668353	412.26908275668353	865.1063529555346	20025.94400722225	-554.457252004275	0.0	-296.8109931924145	-2.9184174896812154
10520000	-861.687721604965	-18.220052313983807	-843.4676692909811	0.19512154231223575	0.5197495234209418	3.8337296614132343	1.0	1.0	6.218760244961467E-4	1.640362655854962E-4	1.640362655854962E-4	0.0011721762022343005	-0.19212837824605042	1669.6706275711856	-233.65645368205764	-233.65645368205762	885.8123293347742	19352.296830310133	-545.5262583316508	0.0	-297.9414109593304	-8.967419737144446
10530000	-858.2621979301977	-12.672159043255682	-845.590038886942	0.3036858651092276	0.5047294545659524	1.3874766388109168	1.0	1.0	0.001288004074874505	8.084065278655432E-7	8.084065278655432E-7	0.0010513629955224376	-6.94696082227088E-4	776.3954339199692	-0.596980433645583	-0.5969804336455831	951.1467370087196	18322.21493896408	-555.3929797432861	0.0	-290.19705914365596	-7.489717267602283
10540000	-859.6889007824736	-21.387278588288595	-838.301622194185	0.18001703622292545	0.6659528529428198	5.8331254847037215	1.0	1.0	8.19686896881195E-4	-1.8347714534002986E-5	-1.8347714534002986E-5	0.0013653307169294775	0.017343591968278994	1220.3451031074856	16.39935534090903	16.399355340909032	732.6436578969933	18402.170406559842	-544.8045141531182	0.0	-293.4971080410668	-9.05894345737617
10550000	-862.4648072264094	-18.884252027222452	-843.580555199187	0.9480963805941863	0.4331025358101323	-0.1907963619540165	1.0	1.0	4.34611988750302E-4	2.975923109003983E-6	2.975923109003983E-6	5.820549699834305E-4	-0.005916826762316126	2300.983488605851	-11.76443856732928	-11.76443856732928	1718.1109373450847	12874.731675735044	-544.0969089918331	0.0	-299.4836462073539	-11.545902026661462
10560000	-851.6415401577061	-9.39319067593221	-842.2483494817739	0.32271808249561995	0.42649340762611593	1.1314076639656274	1.0	1.0	0.001121865272332181	-1.949898975408794E-4	-1.949898975408794E-4	0.0010498416661588324	0.1796717741753962	921.1077836441805	171.0798096002719	171.07980960027186	984.2996976164321	16610.629297176383	-548.2170980925757	0.0	-294.03125138919813	-3.861937487908972
10570000	-845.433597044833	-6.422518599598087	-839.011078445235	0.151642377855869	0.3745512835712643	-0.03253578144206504	1.0	1.0	9.504798903378812E-4	-3.515223045322926E-4	-3.515223045322926E-4	0.0019028151673489212	0.261386478684189	1129.2540120137191	208.61614912312143	208.61614912312146	564.0764525741212	23146.77447828705	-545.84551671363	0.0	-293.1655617316049	-2.7090334140334136
10580000	-855.3585021379522	-17.961777233371585	-837.3967249045807	0.2058530171666165	0.37263457024634267	0.3456979824868697	1.0	1.0	6.300855094071052E-4	-2.3039195817357742E-5	-2.3039195817357742E-5	0.0014220345748551626	0.024339547061848026	1588.0269420170566	25.7285331364726	25.7285331364726	703.6346249281155	16143.294631660186	-546.6322555977927	0.0	-290.76446930678793	-12.246286660265502
10590000	-858.4434536518847	-15.727982933339206	-842.7154707185456	0.293043589400063	0.42841797681385224	-0.8366592266141188	1.0	1.0	0.00122208093717654	2.2234990634886733E-6	2.2234990634886733E-6	9.760295312344055E-4	-0.002035895521140935	818.2798000254658	-1.8641284006306977	-1.8641284006306977	1024.5634101081207	18413.119570169285	-547.1535233123458	0.0	-295.5619474061998	-11.904667883206155
10600000	-863.0532063989327	-20.09278824283485	-842.9604181560978	0.2502301907469826	0.5584811622676523	2.6199355565374742	1.0	1.0	4.6766233766859055E-4	-2.15070346954602E-6	-2.15070346954602E-6	9.489678224106557E-4	0.0032284093342052427	2138.3172049319905	4.846198283051017	4.846198283051016	1053.7874932314803	21506.199882866404	-541.3483237657039	0.0	-301.61209439039396	-8.640677053312745
10610000	-860.4552856232935	-16.53112798408463	-843.9241576392089	0.29810949405376697	0.5697105980428053	-0.058258852362159885	1.0	1.0	6.649112371819477E-4	1.9541241105967272E-4	1.9541241105967272E-4	8.527830909506549E-4	-0.259508158927717	1612.5569613398877	-369.5120683446109	-369.5120683446109	1257.3035928697943	19575.23748491187	-546.6204206990502	0.0	-297.3037369401587	-10.5971848920215
10620000	-870.0538919135391	-17.187244010045706	-852.8666479034935	0.16069832770948606	0.482163616566887	1.4262585669233612	1.0	1.0	0.0012372183983697315	-8.810816811999238E-5	-8.810816811999238E-5	0.0012243455307120563	0.07158812485233895	812.4283153435978	58.465170818327245	58.46517081832725	820.9702521763185	20833.510794330068	-554.7657451840576	0.0	-298.10090271943596	-12.155460338886671
10630000	-860.1875240163934	-15.250825973176244	-844.9366980432171	0.9086104727058995	0.45844744876075577	0.5213103063365817	1.0	1.0	6.962992821026155E-4	3.479991183288112E-5	3.479991183288112E-5	6.309088589306983E-4	-0.052504539905506936	1440.134110482739	-79.4354673625355	-79.43546736253549	1589.396523865847	11148.347715433305	-544.5112574049027	0.0	-300.42544063831446	-7.66391210017315
10640000	-853.5078891845365	-18.48458111032761	-835.0233080742089	0.47061622267035685	0.3036062856000508	0.024063618007075682	1.0	1.0	8.050401836352035E-4	-9.974595095966322E-5	-9.974595095966322E-5	8.736822513781954E-4	0.11893501705505234	1259.9973594324663	143.85050700641088	143.85050700641088	1161.0039050436174	15548.281241111263	-537.1414478280798	0.0	-297.8818602461291	-13.530034569287514
10650000	-859.2215286677973	-24.16254920331838	-835.058979464479	0.20898108283741998	0.4825898689979136	6.772322828288587	1.0	1.0	0.001185860289272093	6.945756726828089E-5	6.945756726828089E-5	0.0011136175687799386	-0.06044143519142535	846.3615577062783	-52.78851239036759	-52.788512390367586	901.2668170725317	17454.236186526978	-543.4166477305045	0.0	-291.6423317339745	-12.250453918273168
10660000	-855.8081561076555	-11.356389103021197	-844.4517670046342	0.9400114641454396	0.4195950176328463	0.2642312049399136	1.0	1.0	4.7056117851593303E-4	-1.432328389159873E-4	-1.432328389159873E-4	9.893284370734487E-4	0.2099250697496128	2223.090527821109	321.85425540681024	321.8542554068102	1057.384039029139	14313.896685904652	-553.7927353344884	0.0	-290.65903167014585	-7.773987892004142
10670000	-858.5632316164604	-9.535938173539066	-849.0272934429213	0.23219060246620554	0.47870129713000725	0.14489059781917724	1.0	1.0	9.634655845824377E-4	-1.315923795760662E-4	-1.315923795760662E-4	9.433225309026031E-4	0.13803287493228542	1058.0794597219888	147.60083568888152	147.60083568888155	1080.6729530993996	20737.744915495987	-554.9478827792987	0.0	-294.0794106636227	-4.583432293401791
10680000	-853.5827663124053	-17.818023918293125	-835.7647423941122	0.197995734112973	0.42307473328260803	7.642523992999665	1.0	1.0	0.001135553864535855	-1.1184843468728452E-4	-1.1184843468728452E-4	0.0012822369969971452	0.0926919223018482	888.2592738153123	77.48209543584706	77.48209543584706	786.6457241937123	17247.051135628393	-551.7996320517566	0.0	-283.9651103423556	-4.719925378789176
10690000	-863.5835387337804	-16.776348989963537	-846.8071897438169	0.2483725042799033	0.6473219565726881	5.971382414606536	1.0	1.0	0.0016320129884324149	-1.295018358016366E-4	-1.295018358016366E-4	0.001354004741275764	0.08711722377831821	617.4261218887931	59.052833287087516	59.052833287087516	744.1978743520092	17570.065065398205	-560.4515103687205	0.0	-286.3556793750964	-7.127066763166355
10700000	-881.7691294083307	-28.67428162464855	-853.0948477836822	0.4024184513606911	0.798348267563753	5.1759798911487565	1.0	1.0	7.04450817790544E-4	-1.1333148284473432E-4	-1.1333148284473432E-4	7.318073973516006E-4	0.15784354813420923	1455.8165835309594	225.45529432828133	225.45529432828133	1401.3949387951989	13276.425300570285	-559.3693791280557	0.0	-293.7254686556265	-16.907445537283976
10710000	-852.8388397570878	-13.656292513563182	-839.1825472435247	0.18432351454223986	0.45135155725021786	6.841108489507938	1.0	1.0	9.242145165017783E-4	-1.1237920226391543E-5	-1.1237920226391543E-5	8.66688694447555E-4	0.012556482229437331	1082.1705050618552	14.031965439437126	14.031965439437126	1153.998773164739	21808.88126968166	-539.8482224811764	0.0	-299.3343247623483	0.10612986138870228
10720000	-864.076177475068	-15.929842025522756	-848.1463354495453	0.3519258954143911	0.3828208862422874	-0.4458326135732009	1.0	1.0	0.0010916775880624567	-8.048800772160521E-5	-8.048800772160521E-5	0.0012987134379956605	0.06759698306928201	920.2262077425103	57.031190982910374	57.031190982910374	773.5273213855523	15533.5425903188	-550.7240054860071	0.0	-297.42232996353823	-11.86070142349694
10730000	-864.5000967396498	-21.58811418986889	-842.911982549781	0.29746405515602825	0.5802482095033312	2.5520106587723124	1.0	1.0	8.147887979865595E-4	-2.0257746590828063E-5	-2.0257746590828063E-5	9.019948393843484E-4	0.023630155685955834	1227.9976095614218	27.579386602275015	27.579386602275015	1109.2731937444844	14513.29864707642	-551.6174665640455	0.0	-291.2945159857356	-13.370763520142786
10740000	-859.7489226323618	-18.78033849421379	-840.968584138148	0.24606972884939163	0.5341752017626478	2.0137042895153545	1.0	1.0	0.001107673982396737	1.9892115057102234E-8	1.9892115057102234E-8	9.211173976689361E-4	-1.96932544595823E-5	902.7927136322796	-0.01949638187025255	-0.01949638187025255	1085.6379468225393	16870.165335863436	-553.1324376765805	0.0	-287.8361464615675	-7.989324026543421
10750000	-868.302611802678	-23.504455473334644	-844.7981563293433	0.3642931661000479	0.6087673599933193	0.6089797037030684	1.0	1.0	0.0010367221482608644	2.9383106563495546E-4	2.9383106563495546E-4	0.0012564064182036523	-0.2574550699658155	1033.0525398714237	-241.59613024049054	-241.59613024049054	852.4219813626	13130.732197687375	-552.6685362264021	0.0	-292.1296201029412	-17.95763178630323
10760000	-859.751376532832	-16.015212473870008	-843.736164058962	0.20039711825502243	0.5421655626474775	2.6112783498619794	1.0	1.0	0.0012290577626085028	2.013798712973237E-4	2.013798712973237E-4	0.0014718977936601294	-0.149723884033677	832.2890339349922	-113.87085384455979	-113.87085384455979	694.9744080722056	18578.635432050447	-552.6497407444632	0.0	-291.08642331449875	-8.356037369410249
10770000	-860.9614700860582	-19.480269391160206	-841.481200694898	0.19326776134832807	0.5932617659148176	-0.5272253694595781	1.0	1.0	7.264770134950399E-4	-1.0395852666507163E-4	-1.0395852666507163E-4	0.0010502405777770669	0.11901584386818487	1396.2840886278677	138.21179616471397	138.21179616471397	965.8437468146802	18210.001639675673	-541.9898578277938	0.0	-299.49134286710427	-12.616919348828095
10780000	-863.3601891006815	-15.055490569481467	-848.3046985312001	0.4855377092665909	0.4154337521591498	0.2490195966568568	1.0	1.0	6.40779498867504E-4	-2.877290831329198E-6	-2.877290831329198E-6	7.015233400179138E-4	0.00429149286870168	1560.627983600655	6.400899773648691	6.400899773648692	1425.4955754211896	14514.962640452262	-552.6286997626945	0.0	-295.67599876850556	-11.038662057251306
10790000	-863.7329743259883	-20.322500530408313	-843.41047379558	0.3589859070007735	0.7032164840885073	0.3160249151183876	1.0	1.0	9.321376275048652E-4	1.5137216326069778E-4	1.5137216326069778E-4	0.00117653435373196	-0.14454520566996729	1095.6956700574603	-140.97150952360846	-140.97150952360846	868.0912368729674	17314.94025938858	-547.3471558004544	0.0	-296.0633179951255	-12.179988582351521
10800000	-874.8785084998315	-24.71923914269448	-850.159269357137	0.18098925913783223	0.7587403627466732	4.209819491680024	1.0	1.0	0.0011469951637574061	1.4926392279753008E-4	1.4926392279753008E-4	0.0015655643949789445	-0.11138804711773831	882.7963744250263	-84.16750553393159	-84.1675055339316	646.7719726480466	15841.346585116406	-556.8833326386422	0.0	-293.27593671849473	-15.250751789677347
10810000	-844.8709038132399	-4.815471503085024	-840.0554323101549	0.3387564504131888	0.3701396510570378	2.951657611108089	1.0	1.0	8.464530292988478E-4	2.8788782600410847E-5	2.8788782600410847E-5	0.0012346321415582838	-0.028161324625888783	1182.338127465098	-27.56940643778203	-27.56940643778203	810.6007092810768	17957.20869675377	-551.4948474013972	0.0	-288.5605849087577	1.5014388636120346
10820000	-854.1551403607914	-13.36746925087775	-840.7876711099136	0.28797453440868065	0.5031001065105777	-0.5316607312651978	1.0	1.0	5.740941809217549E-4	-1.8911692127124492E-4	-1.8911692127124492E-4	0.0011687210147223437	0.23087844577145905	1839.9529007610963	297.73249859694033	297.7324985969404	903.8138616408794	16462.512586050663	-551.5649452957927	0.0	-289.2227258141209	-8.524861310982754
10830000	-865.238530829903	-13.937787080602854	-851.3007437493001	0.31599809702984255	0.5273023705527288	4.9068834200731954	1.0	1.0	8.992418664391955E-4	-4.4079594304789315E-4	-4.4079594304789315E-4	0.0013409364847177035	0.40141650547767815	1325.658058337926	435.7735811082226	435.7735811082226	888.9960413679973	15857.516436649348	-555.3790771906839	0.0	-295.92166655861615	-2.7054369189416874
10840000	-855.1843726390094	-14.206315411746674	-840.9780572272628	0.33892373535007086	0.34660809891973027	3.690987946672305	1.0	1.0	6.009653523801755E-4	-4.96356131911976E-5	-4.96356131911976E-5	8.708058248406582E-4	0.06861325326061814	1671.8601872057568	95.29541855911756	95.29541855911756	1153.7934380702393	17115.573304861045	-546.2539833976218	0.0	-294.72407382964093	-3.0413123460954736
10850000	-860.9347838702232	-17.047576086254473	-843.8872077839687	0.19064381206727432	0.412960677275037	0.6197610373376321	1.0	1.0	0.001074595722715564	-2.210564631488903E-4	-2.210564631488903E-4	0.0014418373668664932	0.17759164295822957	960.887763026266	147.31928528060095	147.31928528060095	716.145873235204	19000.16528185643	-552.4557733390207	0.0	-291.43143444494814	-7.785292430341941
10860000	-847.390875671301	-4.153684318783069	-843.2371913525179	0.1992967967810203	0.38108151766228743	-0.06324290623955242	1.0	1.0	0.001272748684803688	-8.434460151420309E-5	-8.434460151420309E-5	0.0011589542359687754	0.06944689271037048	789.5087661158633	57.457663299663494	57.457663299663494	867.0284058930002	20257.84594644132	-552.4445216868648	0.0	-290.7926696656531	-0.22548799135576458
10870000	-861.8855521258015	-17.70971253338281	-844.1758395924187	0.397026821043656	0.40935682529622286	1.099724378041433	1.0	1.0	7.565979433948244E-4	4.671136674938641E-5	4.671136674938641E-5	7.136870550081159E-4	-0.06356763978336914	1327.0684228901332	-86.85764911687505	-86.85764911687505	1406.8592563886002	14434.54182345472	-547.8662586531825	0.0	-296.3095809392361	-11.120488173951388
10880000	-854.0754512559673	-18.93308284981699	-835.1423684061504	0.46813742367928063	0.456937566431276	0.2536020278934057	1.0	1.0	8.101939333014393E-4	-1.3271340519237888E-4	-1.3271340519237888E-4	9.081115135503074E-4	0.15472151459336309	1264.5439856554094	184.8032271893171	184.80322718931714	1128.1938950045903	15807.83737947888	-538.8113281364992	0.0	-296.33104026965106	-14.778107230011186
10890000	-857.6462550948902	-22.741004420096516	-834.9052506747937	0.2407998354296367	0.5034394822611017	-0.7979880681250693	1.0	1.0	9.583248600325216E-4	1.9636762571066264E-4	1.9636762571066264E-4	0.0010517378021724566	-0.19559591031812787	1084.9970437222319	-202.5773847233903	-202.5773847233903	988.6300919421662	17424.502443680714	-540.9656959473182	0.0	-293.9395547274755	-16.274933187214895
10900000	-853.7329566004164	-15.825682730766365	-837.90727386965	0.2311885576340701	0.4547284177208536	5.103353647586006	1.0	1.0	0.0012897241361428137	1.416834820384346E-4	1.416834820384346E-4	0.0017755510971860175	-0.09362767100267318	782.2166285979059	-62.41846591954506	-62.41846591954506	568.1862195877351	17664.33526712929	-543.806033588498	0.0	-294.1012402811519	-6.040978815091894
10910000	-872.3117457185482	-16.609821167408754	-855.7019245511394	0.3007449591134575	0.5131978195140771	3.6983273127712533	1.0	1.0	9.67114049535126E-4	1.94226585787932E-4	1.94226585787932E-4	9.97968319077742E-4	-0.19770217739126653	1076.0633872532078	-209.42560380146367	-209.42560380146367	1042.7946459910272	17559.39882610925	-555.0672883468802	0.0	-300.63463620425927	-8.116748270844607
10920000	-868.755276891304	-22.71540000874443	-846.0398768825596	0.38611628147319077	0.5752795930369188	2.6475865397201255	1.0	1.0	0.0010288209549912852	-1.2559700273881186E-5	-1.2559700273881186E-5	8.243074772219689E-4	0.01363844181192	972.1672530558104	14.812590752680322	14.812590752680324	1213.3652421435017	15185.145646582021	-547.7924875440567	0.0	-298.24738933850296	-13.69587337140064
